soil_health,crop_yield,water_usage,carbon_footprint,fertilizer_use,sustainability
0.6364104112637804,5782.1916841133325,2912.433648548542,73.3205915700921,56.63305096845493,1
0.3143559810763267,5865.716094490959,1892.8742732884748,201.47192518726425,95.35885877244934,0
0.5085706911647028,6736.869113483859,4162.077588681269,110.48660462253841,195.76039024242306,0
0.907566473926093,7534.822003503954,3581.2902764924565,78.5187367127455,155.3561376481245,0
0.24929222914887494,9782.668715162812,1231.7762270520109,495.4821045754754,273.1679277692437,0
0.41038292303562973,5646.703134710758,4599.172330222291,195.05923023862533,254.3608904346102,0
0.7555511385430487,3906.6082564712133,4201.41759315426,414.4435006345857,135.45433792446897,0
0.22879816549162246,8156.675752918332,4774.099609813658,164.58829464369373,114.85585835782312,0
0.07697990982879299,3437.490261358668,3765.7377877476197,356.67622500076817,144.92310204181672,0
0.289751452913768,4950.742786350725,3260.3683817110546,392.10253695035897,197.57373562870194,0
0.16122128725400442,1706.1074320803934,2382.093663307785,318.0374332735299,117.01591020571907,0
0.9296976523425731,1228.1566907391177,4697.27817509306,262.20928484757127,206.0372269622835,0
0.808120379564417,9663.835732101326,4397.287502751838,235.32841136627084,152.3529130478101,0
0.6334037565104235,8523.821084609854,703.4840154778524,206.9907199443479,188.01179521299505,1
0.8714605901877177,7263.767854843282,618.651385237634,468.28811491152163,159.03163228382917,0
0.8036720768991145,4680.576499728429,2194.085150951223,423.7787335044781,123.61643988547942,0
0.18657005888603584,2559.648880637612,4147.489988518248,484.26210979993067,287.11332674053915,0
0.8925589984899778,2407.9333840397744,4942.74258191725,105.93375056849513,240.90144853994022,0
0.5393422419156507,3252.186083481358,1176.8760099658768,378.8903638416399,85.02829394161313,0
0.8074401551640625,5943.039982355084,3173.588219084608,472.253205569467,267.1169939744782,0
0.8960912999234932,7431.363304300561,2214.008854839597,131.55487977454706,171.8577995623784,1
0.3180034749718639,6941.776390459581,4864.614790165714,79.92332031504986,273.6380567235228,0
0.11005192452767676,3519.4050725134857,4289.535154110689,383.5042921805266,249.9638139868288,0
0.22793516254194168,9593.787525968746,4272.479171200121,308.51290093096037,156.30337611730835,0
0.4271077886262563,7641.072250261916,2609.1192190773663,428.82294954122244,55.61732708002935,0
0.8180147659224931,5989.186472602606,2366.687760519493,112.89756948183027,117.16933984623653,1
0.8607305832563434,6505.486716109171,1730.331823688178,407.8702903369506,185.40855366521674,0
0.006952130531190703,4776.40056185011,753.689734929172,140.73229402148502,208.36955495653683,0
0.5107473025775657,3229.578905510417,4391.25069314774,123.64517428956702,114.47192135830058,0
0.417411003148779,4203.754107861355,4158.054541085349,123.91960906894683,84.83901851820603,0
0.22210781047073025,7820.614994179322,4998.729529787588,416.558624104122,258.7325591998248,0
0.1198653673336828,1129.5413976678028,4984.865766832574,349.33874931329007,296.10054517588804,0
0.33761517140362796,2044.6537645622461,2999.4426752118234,285.37944114610366,181.42254557567145,0
0.9429097039125192,1414.0237781957746,3960.4433683122975,211.47371785557613,92.91982146207587,0
0.32320293202075523,1366.5592208707312,4751.445784470926,444.7402433658987,118.07683162984223,0
0.5187906217433661,8699.145256099066,4323.413258048351,226.60029834018593,54.597669136866685,0
0.7030189588951778,7332.920734420213,1613.0664578443896,417.4697477622097,278.5747016401248,0
0.363629602379294,5267.564461785927,2527.448608895421,247.61070885659828,79.43777072253528,0
0.9717820827209607,1880.5074458590134,1081.2173681817276,219.62499324120841,194.1291188785634,0
0.9624472949421112,5424.5428760514915,4793.229622664251,258.2059035513229,118.5138051718015,0
0.25178229582536416,5261.245937025091,3227.78585502896,185.62004337386392,188.54450062894836,0
0.49724850589238545,2558.8168291901366,1528.8926247655822,386.424221079313,212.85509708796604,0
0.30087830981676966,4904.664843141758,3522.653079826355,276.22417554161564,257.4354509268004,0
0.2848404943774676,4586.5426095763605,3281.577082060531,154.4957128160678,101.6053179401508,0
0.036886947354532795,6542.650882469948,2111.732231147782,454.8085579735558,52.74895716462012,0
0.6095643339798968,6715.842857808794,1011.0091648983306,222.75104961794514,84.22140751720181,1
0.5026790232288615,1407.7360879484006,3522.079380167598,294.59878750129485,275.00466046202627,0
0.05147875124998935,4371.513531638241,2841.3846540670697,457.91244993404615,268.4725193906288,0
0.27864646423661144,6632.739241428128,3975.432762810377,330.90709816129646,199.35327554257708,0
0.9082658859666537,5528.226327220789,2840.73575500397,102.60411831876382,200.12921510841335,1
0.23956189066697242,8708.408570694899,4334.816751433431,472.92445562606383,216.25916863656386,0
0.1448948720912231,6928.242684570505,2983.580774485185,332.46862388213805,93.8428196558624,0
0.489452760277563,2466.409843732867,3024.220871909238,200.70752659568876,278.60298648123995,0
0.9856504541106007,1635.1187266038685,4444.941211962552,112.67243269852426,154.69263122301828,0
0.2420552715115004,6781.77350385684,2315.6728979557865,407.3113351716332,145.78463206237438,0
0.6721355474058786,1238.6017948745964,1103.0685280278833,329.0327401678311,179.7294263207094,0
0.7616196153287176,6271.98023146117,629.5220434100254,290.0574913893447,61.74149169376376,0
0.23763754399239967,9462.072172824617,3898.1176505312856,452.2516623729309,91.57084218901986,0
0.7282163486118596,6179.267600882911,3291.392981090591,404.86874505103884,234.50840410659262,0
0.3677831327192532,4493.529335858697,3668.358956446506,118.25369587973803,70.69966698128161,0
0.6323058305935795,6789.593965981178,1458.3387267900985,190.27493050799671,200.78802736659705,1
0.6335297107608947,5124.27601442365,1113.671640140464,161.82011291650957,111.33727742033024,1
0.5357746840747585,5910.551103843414,565.4509955054687,384.77583165770466,147.32390351049412,0
0.0902897700544083,9473.183278988727,2077.6440146296864,65.08959563110072,122.17343419267496,0
0.835302495589238,4474.923740206968,3154.6295908458487,306.45035819209244,138.9181791162373,0
0.32078006497173583,9650.715074415228,2265.0982029487955,393.1064085833107,229.76147629606137,0
0.18651851039985423,9148.155777604574,2468.6371491067807,444.5445365427872,124.28042890579376,0
0.040775141554763916,2762.120213103668,4568.714125221868,203.93678692215835,191.6011600742243,0
0.5908929431882418,1624.251707876489,2067.1496016048513,419.5657871024058,169.0126005497749,0
0.6775643618422824,1907.00201239684,2812.9527012191484,99.78428162984325,215.91779134066203,0
0.016587828927856152,1163.9964308639476,4026.4385573351437,430.9035312805332,284.2074348311895,0
0.512093058299281,1849.9866468033556,2284.4425204457157,107.36989804939208,233.14302430256257,0
0.22649577519793795,7147.0609607472115,3299.390151025431,228.77928075216528,103.73509464768918,0
0.6451727904094499,1640.6978361420609,4380.636689360354,408.78291460079913,57.79578376532117,0
0.17436642900499144,3870.7806726438516,4772.842806459389,117.4628423069482,115.56601107495626,0
0.690937738102466,8603.87779872509,1161.8306641806707,153.16312785468867,198.7694826750637,1
0.3867353463005374,1209.447421622433,4669.644313226725,375.01365577687983,62.856453371062585,0
0.9367299887367345,8330.21634330042,2714.523318857922,374.01644144573345,174.09156180030908,0
0.13752094414599325,3536.6929729605995,1662.0997473453126,338.5164347983838,199.2107122292223,0
0.3410663510502585,2063.4834485949063,2566.110903072176,362.276800010195,133.5609727042402,0
0.11347352124058907,7270.634488277356,4910.146588784647,294.22599950641825,242.72805093645547,0
0.9246936182785628,6660.4856210189555,2716.7814229679134,163.30957650812874,76.64956328344294,1
0.877339353380981,8897.248121743476,1979.382246293787,205.56319707676374,68.78444543395219,1
0.2579416277151556,7615.639394234971,3350.303844425266,131.71897256064153,232.04718905090084,0
0.659984046034179,8231.328373463637,1580.655284501869,458.80275260013275,173.87282905154962,0
0.8172222002012158,3538.311153141758,841.3849764889876,312.5263076447542,222.100599106934,0
0.5552008115994623,2596.955894017505,1079.9587485979214,230.38313754363796,158.70683465093657,0
0.5296505783560065,7755.532764767725,1076.206275309976,257.90261163985974,111.6005083097767,0
0.24185229090045168,8261.512653405376,1183.5621208053244,476.2775028253169,254.77557941854994,0
0.09310276780589921,9914.54627800606,1124.7222769223456,119.00813140223609,249.8539697422448,0
0.8972157579533268,4713.559092202839,3383.936351614466,313.80342440755874,223.67411771360668,0
0.9004180571633305,4348.162772135049,1318.4603797961518,277.64990549800973,118.03628430749067,0
0.6331014572732679,7987.716646677972,2055.5027749573846,325.1544059455915,197.5576667172718,0
0.3390297910487007,4067.2318622771604,4535.547844577053,58.14958271937823,140.24347423500672,0
0.3492095746126609,9376.815930432082,2632.8273811829254,442.45575902486814,72.89551833165854,0
0.7259556788702394,8725.714766587107,3504.0098233446224,469.4532271176256,279.32839386556066,0
0.8971102599525771,4860.946246375165,1275.4394204073342,304.309932615144,84.20465772974035,0
0.8870864242651173,7757.839610123476,1365.3005846390183,363.49287074460153,287.55933845520065,0
0.7798755458576239,7790.885866762142,683.9087731991549,465.1247215297831,161.50144323948894,0
